2212,Долно ново село
3538,Долно Озирово
2757,Долно Осеново
6382,Долно поле
6779,Долно Прахово
7624,Долно Ряхово
6161,Долно Сахране
2567,Долно село
2869,Долно Спанчево
6455,Долно Съдиево
2560,Долно Уйно
3639,Долно Церовене
6381,Долно Черковище
5090,Долно Шивачево
8342,Долно Ябълково
6573,Долноселци
4254,Долнослав
6887,Домище
4357,Домлян
3659,Дондуково
5342,Донино
5360,Донкино
5081,Донковци
9354,Дончево
5351,Дончовци
4641,Дорково
6472,Доситеево
4831,Доспат
2012,Доспей
5380,Доча
6577,Драбишна
5524,Драгана
3534,Драганица
7773,Драгановец
8114,Драганово
5137,Драганово
9349,Драганово
6714,Драганово
5332,Драгановци
5094,Драгановци
5081,Драганосковци
8489,Драганци
5335,Драганчетата
5952,Драгаш войвода
5332,Драгиевци
5145,Драгижево
5094,Драгийци
4642,Драгиново
2351,Драгичево
5097,Драгневци
5360,Драгневци
2237,Драговищица
2564,Драговищица
8437,Драгово
2625,Драгодан
8888,Драгоданово
9860,Драгоево
2208,Драгоил
4293,Драгойново
2554,Драгойчинци
2210,Драгоман
5343,Драгомани
4184,Драгомир
2428,Драгомирово
5285,Драгомирово
7419,Драгомъж
4406,Драгор
2218,Драготинци
2875,Драгуш
2008,Драгушиново
8634,Дражево
3929,Дражинци
8324,Драка
2829,Драката
7782,Дралфа
8651,Драма
4164,Дрангово
2859,Дрангово
6860,Дрангово
5363,Драндарите
8319,Драчево
3267,Драшан
5648,Драшкова поляна
2213,Дреатин
2430,Дрен
2739,Дренково
5562,Дренов
3920,Дреновец
2895,Дреновица
2236,Дреново
2876,Дреново
5095,Дрента
9788,Дренци
7834,Дриново
6477,Дрипчево
9641,Дропла
8563,Дропла
2410,Друган
3730,Дружба
2281,Дружево
6885,Дружинци
9815,Друмево
2596,Друмохар
6820,Друмче
2238,Дръмша
9173,Дръндар
4941,Дрянка
8524,Дрянковец
6865,Дрянова глава
7122,Дряновец
9392,Дряновец
7268,Дряновец
4856,Дряновец
5370,Дряново
4241,Дряново
6493,Дряново
8652,Дряново
4174,Дуванлии
5094,Дуковци
7650,Дулово
5345,Думници
7623,Дунавец
5041,Дунавци
3740,Дунавци
6145,Дунавци
4723,Дунево
4990,Дуня
2600,Дупница
9670,Дуранкулак
5089,Дуровци
5380,Дурча
7435,Духовец
2083,Душанци
5455,Душево
5455,Душевски колиби
6846,Душинково
2398,Душинци
6714,Душка
5787,Дъбен
4349,Дъбене
8213,Дъбник
2940,Дъбница
8996,Дъбова
4969,Дъбова
3674,Дъбова махала
5973,Дъбован
6587,Дъбовец
9551,Дъбовик
8449,Дъбовица
8736,Дъбово
6178,Дъбово
9638,Дъбрава
2723,Дъбрава
5546,Дъбрава
5765,Дъбравата
9126,Дъбравино
4472,Дъбравите
7997,Дъбравица
3916,Дъбравка
6642,Дъждино
6917,Дъждовник
6747,Дъждовница
5668,Дълбок дол
4280,Дълбок извор
6060,Дълбоки
2492,Дълга лука
7742,Дългач
3475,Дълги дел
5088,Дълги припек
3756,Дълго поле
4195,Дълго поле
3638,Дългоделци
9250,Дългопол
6637,Дънгово
5350,Дървари
6217,Държава
6188,Държавен
3747,Държаница
5070,Дърлевци
3129,Дърманци
5363,Дъскарите
5223,Дъскот
8561,Дъскотна
8330,Дюлево
4529,Дюлево
9108,Дюлино
6876,Дюлица
8571,Дюля
8918,Дядово
6705,Дядовско
6764,Дядовци
2651,Дяково
7270,Дянково
5965,Евлогиево
8172,Евренезово
6931,Егрек
2429,Егълница
9792,Единаковци
6173,Едрево
6909,Едрино
2464,Ездимирци
9687,Езерец
8919,Езеро
9168,Езерово
4288,Езерово
5309,Езерото
7274,Езерче
8490,Екзарх Антимово
7171,Екзарх Йосиф
5070,Елена
6399,Елена
6047,Еленино
4990,Еленка
2275,Еленов дол
2726,Еленово
8943,Еленово
7837,Еленово
4731,Еленска
5388,Еленците
2125,Елешница
2782,Елешница
2100,Елин Пелин
3160,Елисейна
2159,Елов Дол
2434,Еловдол
3471,Еловица
2489,Еловица
4970,Елховец
8700,Елхово
6174,Елхово
6064,Елхово
4538,Елшица
4783,Ельово
5065,Емен
8252,Емона
5469,Енев рът
9389,Енево
9919,Енево
6142,Енина
5837,Еница
6735,Енчец
5360,Енчовци
6788,Еньовче
3431,Ерден
2585,Еремия
4997,Ерма река
6865,Еровете
2486,Ерул
8459,Есен
9289,Есеница
2180,Етрополе
9422,Ефрейтор Бакалово
6476,Ефрем
2442,Жабляно
2545,Жабокрът
9492,Жегларци
3738,Жеглица
2423,Жедна
6594,Железари
5164,Железарци
6595,Железино
3461,Железна
8488,Железник
6711,Железник
1475,Железница
2732,Железница
2267,Желен
9826,Желъд
6855,Желъдово
8860,Желю войвода
1807,Желява
7455,Желязковец
4136,Желязно
8106,Желязово
6693,Женда
2567,Жеравино
8988,Жеравна
6190,Жерговец
5964,Жернов
5344,Живко
2065,Живково
9794,Живково
2956,Жижево
2573,Жиленци
9929,Жилино
6654,Жинзифово
6636,Житарник
9555,Житен
1211,Житен
9424,Житница
4172,Житница
9278,Житница
6708,Житница
8475,Житосвят
2432,Житуша
4827,Жребево
8733,Жребино
4585,Жребичко
8894,Жълт бряг
4298,Жълт камък
5335,Жълтеш
6368,Жълти бряг
6846,Жълти рид
6842,Жълтика
6195,Жълтопоп
6789,Жълтуша
2469,Забел
8168,Заберново
4872,Забърдо
2374,Завала
7330,Завет
7881,Заветно
2288,Завидовци
8633,Завой
6885,Завоя
6063,Загоре
9966,Загориче
6865,Загорски
6817,Загорско
9413,Загорци
8939,Загорци
8321,Загорци
4950,Загражден
5974,Загражден
7317,Задруга
4710,Заевите
8564,Заимчево
8557,Зайчар
8843,Зайчари
6749,Зайчино
9918,Зайчино ореше
3644,Замфир
3530,Замфирово
2283,Заноге
7832,Зараево
7689,Зарица
7552,Зарник
2284,Заселе
9141,Засмяно
7610,Зафирово
7842,Захари Стояново
9671,Захари Стояново
5397,Зая
9791,Звегор
7878,Звезда
8572,Звезда
6820,Звездел
6653,Звезделина
6658,Звезден
8170,Звездец
9103,Звездица
7945,Звездица
7644,Звенимир
3170,Зверино
6668,Звиница
6920,Звънарка
7333,Звънарци
9142,Звънец
6732,Звъника
4415,Звъничево
6744,Звънче
5897,Згалево
3042,Згориград
2592,Згурово
9137,Здравец
6435,Здравец
4241,Здравец
7437,Здравец
7769,Здравец
5344,Здравковец
6861,Здравчец
7641,Зебил
2745,Зелен дол
7954,Зелена морава
2478,Зелениград
5099,Зеленик
5351,Зеленика
4155,Зелениково
6740,Зелениково
5304,Зелено дърво
2440,Земен
9411,Земенци
6266,Землен
8517,Зетьово
6220,Зетьово
8160,Зидарово
2356,Зидарци
2282,Зимевица
8428,Зимен
6627,Зимзелен
9421,Зимница
6177,Зимница
8690,Зимница
6396,Зимовина
6965,Зиморница
9880,Златар
8641,Златари
2783,Златарица
5090,Златарица
5345,Златевци
8875,Злати Войвода
9218,Златина
8746,Златиница
6197,Златирът
4212,Златитрап
2080,Златица
3630,Златия
9385,Златия
6221,Златна ливада
9944,Златна нива
5760,Златна Панега
9007,Златни пясъци
4264,Златовръх
4980,Златоград
7694,Златоклас
6915,Златолист
2830,Златолист
6421,Златополе
4162,Златосел
6484,Златоустово
2225,Златуша
3161,Злидол
2558,Злогош
2009,Злокучене
4491,Злокучене
9643,Змеево
7945,Змейно
6059,Змейово
4834,Змеица
4777,Змиево
6272,Знаменосец
9553,Зограф
2882,Зойчене
9156,Зорница
6650,Зорница
2821,Зорница
8313,Зорница
6367,Зорница
4857,Зорница
9491,Зърнево
4407,Ивайло
6570,Ивайловград
4206,Иван Вазово
5363,Иван Димов
7342,Иван Шишманово
5084,Иванивановци
5300,Иванили
5340,Иванковци
9865,Иваново
7088,Иваново
2875,Иваново
4918,Иваново
6465,Иваново
5035,Ивановци
3739,Ивановци
2562,Ивановци
9810,Ивански
6628,Иванци
5194,Иванча
7859,Иванча
1393,Иваняне
4334,Иганово
8745,Иглика
5343,Иглика
9797,Иглика
9143,Игнатиево
3167,Игнатица
3631,Игнатово
5370,Игнатовци
5098,Игнатовци
2848,Игралище
5422,Идилево
6551,Йерусалимово
4269,Избеглии
9959,Избул
3742,Извор
2415,Извор
4116,Извор
2219,Извор
8153,Извор
3821,Извор махала
8116,Изворище
9297,Изворник
7950,Изворово
9538,Изворово
6461,Изворово
6242,Изворово
9154,Изворско
5536,Изворче
2711,Изгрев
9754,Изгрев
8717,Изгрев
5924,Изгрев
4990,Изгрев
8847,Изгрев
9176,Изгрев
8273,Изгрев
5335,Източник
5082,Илаков рът
5045,Илевци
7948,Илийно
6845,Илийско
2072,Илинден
2929,Илинден
2833,Илинденци
6745,Илиница
5093,Илиювци
2581,Илия
9813,Илия Блъсково
9877,Имренчево
8149,Индже войвода
3763,Иново
4219,Йоаким Груево
9531,Йовково
5360,Йововци
5035,Йовчевци
5553,Йоглав
7450,Йонково
6724,Йончово
7569,Йорданово
9666,Иречек
8697,Иречеково
5367,Иринеци
7532,Ирник
6781,Искра
5380,Искра
8481,Искра
4297,Искра
7580,Искра
2290,Искрец
2288,Искрец санаториум
6293,Искрица
9285,Искър
5972,Искър
5868,Искър
7400,Исперих
4588,Исперихово
4767,Исьовци
2050,Ихтиман
8849,Ичера
8629,Кабиле
8210,Каблешково
9488,Каблешково
6703,Каблешково
9650,Каварна
8143,Каваците
5163,Кавлак
2889,Кавракирово
4213,Кадиево
2593,Кадровица
6590,Казак
6062,Казанка
6100,Казанлък
6850,Казаците
5548,Казачево
9125,Казашка река
9140,Казашко
7574,Казимир
1532,Казичене
7550,Кайнарджа
6927,Калайджиево
5096,Калайджии
5667,Калейца
4147,Калековец
3151,Кален
3729,Каленик
5575,Каленик
2253,Каленовци
2832,Калиманци
9177,Калиманци
3788,Калина
9544,Калина
6623,Калинка
9795,Калино
7539,Калипетрово
6049,Калитиново
2431,Калище
7960,Калнище
8169,Калово
5388,Каломен
2212,Калотина
2444,Калотинци
4370,Калофер
9288,Калоян
6070,Калояновец
4173,Калояново
8881,Калояново
6675,Калоянци
7631,Калугерене
4462,Калугерово
2169,Калугерово
6495,Калугерово
8677,Калчево
5340,Калчовци
2215,Камбелевци
7930,Камбурово
9425,Камен
8882,Камен
5160,Камен
9661,Камен бряг
8728,Камен връх
9253,Камен дял
2878,Камена
9102,Каменар
7247,Каменар
8215,Каменар
5083,Каменари
6729,Каменарци
6800,Каменец
5866,Каменец
8655,Каменец
2677,Каменик
2072,Каменица
2828,Каменица
2572,Каменичка Скакавица
6918,Каменка
6546,Каменна река
3479,Каменна Рикса
8120,Камено
3150,Камено поле
7343,Каменово
8928,Каменово
7565,Каменци
8578,Каменяк
9783,Каменяк
6850,Каменяне
5333,Камещица
6571,Камилски дол
9130,Камчия
8434,Камчия
6937,Кандилка
4631,Кандови
3843,Каниц
5094,Кантари
6695,Каняк
9960,Каолиново
2872,Капатово
6530,Капитан Андреево
4589,Капитан Димитриево
9408,Капитан Димитрово
9770,Капитан Петко
6561,Капитан Петко войвода
3768,Капитановци
7988,Капище
7453,Кара Михал
4484,Карабунар
4350,Каравелово
9942,Каравелово
8647,Каравелово
8553,Каравельово
8543,Карагеоргиево
4283,Караджалово
4117,Караджово
5386,Караиванца
5095,Караиванци
5230,Караисен
5343,Карали
9299,Караманите
7130,Караманово
6372,Караманци
5471,Карамичевци
6826,Карамфил
7163,Каран Върбовка
8839,Карандила
5094,Карандили
8532,Караново
8934,Караново
5188,Каранци
9390,Карапелит
2118,Караполци
3136,Караш
3923,Карбинци
9619,Карвуна
9530,Кардам
7830,Кардам
2088,Карлиево
4300,Карлово
6572,Карловско
5782,Карлуково
8400,Карнобат
4921,Касапско
2424,Касилаг
6439,Каснаково
9930,Каспичан
9931,Каспичан село
5472,Кастел
5894,Катерица
5392,Катранджии
4739,Катраница
2537,Катрище
5569,Катунец
4120,Катуница
8991,Катунище
2830,Катунци
7160,Кацелово
6907,Качулка
5351,Кашенци
2820,Кашина
6865,Каялоба
5388,Керека
5365,Керените
8870,Кермен
5161,Кесарево
4828,Кестен
7973,Кестеново
5345,Киевци
5050,Килифарево
8998,Кипилово
9169,Кипра
5094,Киревци
3823,Киреево
8741,Кирилово
6064,Кирилово
6884,Кирково
8344,Кирово
5521,Кирчево
3675,Киселево
2556,Киселица
4765,Киселичево
5360,Киселковци
5365,Кисийците
5035,Кисьовци
7430,Китанчево
8183,Китен
9241,Китен
7993,Китино
9127,Китка
8558,Китка
6868,Китна
6791,Китница
9151,Кичево
7243,Киченица
6395,Кладенец
9816,Кладенец
2895,Кладенци
9497,Кладенци
5046,Кладни дял
2347,Кладница
3758,Кладоруб
2421,Кленовик
2837,Клепало
8427,Кликач
8442,Климаш
9970,Климент
4348,Климент
9150,Климентово
5183,Климентово
2738,Клисура
4341,Клисура
1320,Клисура
2026,Клисура
3483,Клисурица
3543,Клисурски манастир
6310,Клокотница
5035,Клъшка река
2899,Ключ
5340,Кметовци
5343,Кметчета
5835,Кнежа
6390,Книжовник
3677,Княжева махала
6566,Княжево
6077,Княжевско
6593,Кобилино
3442,Кобиляк
6734,Кобиляне
6272,Ковач
7852,Ковачевец
2969,Ковачевица
6264,Ковачево
2824,Ковачево
4477,Ковачево
2450,Ковачевци
2023,Ковачевци
8874,Ковачите
3643,Ковачица
6913,Ковил
5241,Коевци
5365,Коевци
4813,Кожари
2487,Кожинци
5097,Кожлювци
6957,Кожухарци
4248,Козаново
5915,Козар Белене
8493,Козаре
5148,Козаревец
6070,Козаревец
8674,Козарево
4983,Козарка
4584,Козарско
5344,Кози рог
6848,Козица
7833,Козица
8224,Козичино
6865,Козлево
6371,Козлец
5290,Козловец
3320,Козлодуй
9387,Козлодуйци
7913,Козма Презвитер
8255,Козница
5080,Козя река
7673,Козяк
5842,Коиловци
5986,Койнаре
5350,Койчовци
1191,Кокаляне
6676,Кокиче
4725,Кокорково
4971,Кокорци
6733,Кокошане
5084,Колари
7613,Коларово
2880,Коларово
6271,Коларово
6460,Коларово
9481,Коларци
6050,Колена
6376,Колец
2838,Колибите
5343,Колишовци
7675,Колобър
5360,Колю Ганев
6237,Колю Мариново
3516,Комарево
3247,Комарево
5853,Комарево
9269,Комарево
3648,Комощица
9254,Комунари
6690,Комунига
2255,Комщица
7868,Конак
9548,Конаре
6189,Конаре
2792,Конарско
5364,Конарското
6593,Кондово
8275,Кондолово
2422,Кондофрей
8623,Коневец
9887,Конево
7442,Конево
6661,Конево
6588,Конници
7995,Коноп
2379,Конска
5080,Константин
6267,Константиновец
9180,Константиново
8129,Константиново
6494,Константиново
6841,Контил
4268,Конуш
6370,Конуш
6828,Конче
9748,Коньовец
8920,Коньово
2540,Коняво
2409,Копаница
3467,Копиловци
2543,Копиловци
6698,Копитник
7775,Копрец
2567,Коприва
7120,Копривец
2921,Копривлен
2077,Копривщица
6137,Копринка
5342,Копчелиите
6392,Корен
4921,Кориите
4976,Коритата
9403,Коритен
5455,Корията
2688,Коркина
5433,Кормянско
2970,Корница
8930,Кортен
6820,Кос
7612,Косара
5392,Косарка
2448,Косача
5095,Косевци
5380,Косилка
8223,Косовец
4240,Косово
3794,Косово
9974,Косово
2557,Косово
3833,Коста Перчево
5301,Костадините
2060,Костадинкино
7273,Костанденец
4644,Костандово
5099,Костел
3047,Костелево
8441,Костен
9806,Костена река
2030,Костенец
2042,Костенец село
5343,Костенковци
3518,Костенци
8283,Кости
4205,Костиево
6593,Костилково
2230,Костинброд
6743,Костино
3755,Костичовци
6533,Костур
6884,Костурино
2489,Костуринци
8970,Котел
3522,Котеновци
6957,Котлари
9374,Котленци
5097,Котуци
2955,Кочан
4999,Кочани
4119,Кочево
2640,Кочериново
9477,Кочмар
9862,Кочово
3771,Кошава
2390,Кошарево
2453,Кошарите
8253,Кошарица
7062,Кошарна
4778,Кошница
7783,Кошничари
7087,Кошов
6075,Кравино
3048,Краводер
9418,Крагулево
2149,Краево
9875,Крайгорци
4900,Крайна
4990,Крайна
2649,Крайни дол
2633,Крайници
6739,Крайно село
8752,Крайново
7997,Крайполе
2781,Краище
9535,Краище
9287,Кракра
2349,Кралевдол
6362,Кралево
7770,Кралево
4452,Крали Марко
5429,Крамолин
6898,Кран
9649,Кранево
7549,Краново
3149,Крапец
9674,Крапец
3434,Крапчене
2370,Красава
9534,Красен
7075,Красен
9935,Красен дол
9258,Красимир
6962,Красино
5242,Красно градище
4178,Красново
7925,Красноселци
3964,Крачимир
2771,Кремен
6870,Кремен
9639,Кремена
4755,Кремене
6822,Кременец
2653,Кременик
6410,Крепост
7845,Крепча
5367,Креслювци
2840,Кресна
5961,Крета
3127,Крета
2951,Крибул
3669,Крива бара
3328,Крива бара
8936,Крива круша
9938,Крива река
1588,Кривина
7132,Кривина
9123,Кривини
7456,Кривица
7037,Кривня
9217,Кривня
6387,Криво поле
3060,Криводол
2386,Кривонос
6884,Крилатица
5097,Крилювци
6671,Крин
4148,Крислово
4220,Кричим
2871,Кромидово
7278,Крояч
6766,Кроячево
6438,Крум
6900,Крумовград
9149,Крумово
2627,Крумово
4112,Крумово
8649,Крумово
8487,Крумово градище
5080,Крумчевци
9667,Крупен
2740,Крупник
9121,Круша
2213,Круша
8877,Крушаре
9410,Крушари
4919,Крушев дол
8148,Крушевец
2945,Крушево
4291,Крушево
5427,Крушево
6744,Крушевска
5134,Крушето
6743,Крушка
5860,Крушовене
5881,Крушовица
2112,Крушовица
3349,Крушовица
8482,Крушово
4241,Крушово
7962,Крушолак
5561,Крушуна
5460,Кръвеник
6140,Крън
2875,Крънджилица
5370,Крънча
4647,Кръстава
4741,Кръстатица
4177,Кръстевич
5350,Кръстеняците
5364,Кръстец
2805,Кръстилци
8121,Кръстина
7786,Кръшно
8335,Кубадин
7300,Кубрат
1257,Кубратово
3798,Куделин
2788,Кузьово
4101,Куклен
5370,Кукля
8673,Кукорево
4710,Кукувица
2882,Кукурахцево
6898,Кукуряк
3800,Кула
2868,Кулата
5937,Кулина вода
5380,Куманите
9153,Куманово
4990,Кундево
3140,Кунино
4921,Купен
5463,Купен
6850,Купците
3138,Курново
4369,Куртово
4223,Куртово Конаре
4752,Кутела
7558,Кутловица
3767,Кутово
2567,Кутугерци
5042,Куцаровци
5189,Куцина
6697,Куцово
4986,Кушла
6927,Къклица
5544,Къкрина
9821,Кълново
6164,Кънчево
7997,Къпинец
5043,Къпиново
9528,Къпиново
7434,Къпиновци
6600,Кърджали
2820,Кърланово
2860,Кърналово
4337,Кърнаре
5558,Кърпачево
2825,Кърпелово
5380,Къртипъня
5883,Къртожабене
6873,Кърчовско
2563,Кършалево
4832,Късак
1276,Кътина
5885,Къшин
2492,Къшле
9888,Кьолмен
6728,Кьосево
7951,Кьосевци
9972,Кюлевча
2500,Кюстендил
5035,Лагерите
3743,Лагошевци
2811,Ладарево
5836,Лазарово
5097,Лазарци
2273,Лакатник
6823,Лале
8749,Лалково
6583,Ламбух
5876,Ласкар
2811,Ласкарево
6767,Латинка
6859,Лебед
2806,Лебница
2494,Лева река
2276,Левище
6540,Левка
4743,Левочево
4535,Левски
9171,Левски
5900,Левски
2817,Левуново
6781,Левци
5049,Леденик
3036,Леденика
2588,Лелинци
6783,Ленище
5967,Ленково
4261,Леново
6595,Ленско
5987,Лепица
5520,Лесидрен
5343,Лесичарка
5085,Лесиче
5222,Лесичери
4463,Лесичово
2547,Леска
4928,Леска
2268,Лесковдол
3523,Лесковец
3341,Лесковец
2342,Лесковец
9428,Лясково
2119,Лесново
8754,Лесово
3073,Лесура
2207,Летница
5570,Летница
6810,Летовник
2816,Лехово
3445,Лехчево
2749,Лешко
6466,Лешниково
2481,Лешниковци
5578,Лешница
2808,Лешница
4929,Лещак
6967,Лещарка
2962,Лещен
8656,Леярово
8107,Ливада
4921,Ливаде
3168,Лик
4858,Лилеково
4105,Лилково
7760,Лиляк
2809,Лиляново
2597,Лиляч
3051,Лиляче
6936,Лимец
3489,Липен
4784,Липец
2212,Липинци
7242,Липник
2158,Липница
3352,Липница
2547,Лисец
5568,Лисец
2023,Лисец
9951,Лиси връх
6645,Лисиците
2743,Лисия
6541,Лисово
7642,Листец
8573,Листец
2144,Литаково
2433,Лобош
9869,Ловец
6070,Ловец
7741,Ловец
5500,Ловеч
5423,Ловнидол
7291,Ловско
4908,Ловци
9430,Ловчанци
2737,Логодаж
5345,Лоза
8440,Лозарево
9746,Лозево
6552,Лозен
1151,Лозен
4489,Лозен
6062,Лозен
5172,Лозен
6894,Лозенградци
9414,Лозенец
8688,Лозенец
8277,Лозенец
2821,Лозеница
5954,Лозица
8466,Лозица
9541,Лозница
7290,Лозница
2507,Лозно
2656,Локвата
1513,Локорско
3600,Лом
7135,Лом Черковна
5669,Ломец
9397,Ломница
2562,Ломница
2465,Ломница
7838,Ломци
9237,Лопушна
2252,Лопушня
2193,Лопян
7445,Лудогорци
5770,Луковит
2296,Луково
6921,Луличка
7439,Лъвино
6638,Лъвово
2182,Лъга
2971,Лъжница
8216,Лъка
4726,Лъка
4241,Лъкавица
4241,Лъки
2928,Лъки
7534,Любен
4188,Любен
9148,Любен Каравелово
8949,Любенец
8947,Любенова махала
5955,Любеново
6267,Любеново
6342,Любеново
5176,Любенци
6550,Любимец
6796,Любино
7980,Любичево
7843,Люблен
2061,Любница
2820,Любовище
2811,Любовка
4833,Любча
2352,Люлин
8685,Люлин
4785,Люлка
6050,Люляк
9525,Люляково
6684,Люляково
8570,Люляково
5307,Люляците
3038,Лютаджик
3159,Лютиброд
3165,Лютидол
2791,Лютово
6198,Лява река
2474,Лялинци
5140,Лясковец
6397,Лясковец
8518,Лясково
4238,Лясково
4818,Лясково
6045,Лясково
6667,Лясково
9948,Лятно
9617,Ляхово
4416,Ляхово
4710,Магарджица
3448,Мадан
4900,Мадан
9971,Мадара
2022,Маджаре
6383,Маджари
6480,Маджарово
6063,Маджерито
2549,Мазарачево
3777,Майор Узуново
5085,Майско
6675,Майсторово
6784,Мак
7750,Макариополско
6640,Македонци
7785,Маково
2124,Макоцево
3850,Макреш
2225,Мала Раковица
2669,Мала Фуча
2021,Мала църква
6392,Малево
4891,Малево
8689,Маленово
2691,Мали Върбовник
3749,Мали Дреновец
9474,Мали извор
9559,Малина
8327,Малина
5335,Малини
5582,Малиново
4742,Малка Арда
6045,Малка Верея
5729,Малка Желязна
8519,Малка поляна
9386,Малка Смолница
7997,Малка Черковна
6941,Малка Чинка
5370,Малки Българени
6479,Малки Воден
5432,Малки Вършец
2184,Малки Искър
5365,Малки Станчовци
2800,Малки Цалим
5028,Малки чифлик
6425,Малко Асеново
6476,Малко Брягово
7067,Малко Враново
6558,Малко градище
6227,Малко Дряново
7460,Малко Йонково
6052,Малко Кадиево
6927,Малко Каменяне
8756,Малко Кирилово
4951,Малко Крушево
6482,Малко Попово
8981,Малко село
6228,Малко Тръново
8162,Малко Търново
8857,Малко Чочовени
8751,Малко Шарково
6898,Малкоч
1362,Мало Бучино
4450,Мало Конаре
4183,Мало Крушево
2205,Мало Малово
3078,Мало Пещене
2636,Мало село
7978,Малоградец
9871,Маломир
8650,Маломир
8737,Маломирово
3255,Малорад
5304,Малуша
5917,Малчика
5050,Малчовци
5367,Малчовци
6935,Малък Девeсил
6245,Малък дол
6394,Малък извор
5734,Малък извор
8742,Малък манастир
7429,Малък Поровец
7620,Малък Преславец
4194,Малък чардак
8743,Мамарчево
2168,Манаселска река
4245,Манастир
9224,Манастир
6390,Манастир
7856,Манастирица
2288,Манастирище
3354,Манастирище
7285,Манастирско
7292,Манастирци
6357,Мандра
6585,Мандрица
5363,Маневци
4137,Маноле
8453,Манолич
6152,Манолово
4138,Манолско Конаре
5392,Маноя
7967,Манушевци
6800,Манчево
5070,Марафелци
9745,Мараш
5035,Марговци
2870,Марикостиново
8154,Маринка
4365,Марино поле
2867,Марино поле
5097,Мариновци
2044,Марица
6247,Марково
9973,Марково
4108,Марково
3133,Марково равнище
7058,Мартен
6745,Мартино
3459,Мартиново
2725,Марулево
5360,Маруцековци
2949,Марчево
7869,Марчино
5084,Марян
5198,Масларево
6388,Маслиново
5351,Матешовци
6535,Маточина
2849,Махалата
5081,Махалници
6276,Маца
8987,Медвен
6865,Медевци
6598,Меден бук
8639,Меден кладенец
4637,Медени поляни
3845,Медешевци
3670,Медковец
6294,Медникарово
7319,Медовене
9238,Медовец
7863,Медовина
3947,Медовница
6235,Медово
9388,Медово
8214,Медово
8644,Межда
7672,Межден
5343,Междени
3100,Мездра
3515,Мездрея
6521,Мезек
2820,Мелник
8755,Мелница
3472,Меляне
9885,Менгишево
2893,Мендово
4482,Мененкьово
5147,Мерданя
6430,Меричлери
2772,Места
6938,Метлика
9291,Метличина
6873,Метличина
6880,Метличка
9867,Методиево
9375,Методиево
2556,Метохия
7091,Мечка
5843,Мечка
8868,Мечкарево
5307,Мечковица
2060,Мечковци
2754,Мечкул
7997,Мечово
2353,Мещица
3330,Мизия
5098,Мийковци
5572,Микре
2826,Микрево
6660,Миладиново
9431,Миладиновци
8657,Миладиновци
7787,Миладиновци
9859,Миланово
2280,Миланово
4921,Миле
4131,Милево
5350,Милевци
7984,Милино
5968,Милковица
4779,Милково
5345,Милковци
2475,Милкьовци
2478,Милославци
3846,Милчина лъка
2220,Мина Болшевик
8115,Мина Черно море
5044,Миндя
5083,Миневци
6343,Минерални бани
6665,Минзухар
2086,Мирково
7751,Мировец
6255,Мирово
2059,Мирово
5158,Мирово
9921,Мировци
1289,Мировяне
8119,Миролюбово
5094,Мирчовци
4443,Мирянци
2857,Митино
4909,Митовска
3464,Митровци
6051,Михайлово
3355,Михайлово
5347,Михайловци
9284,Михалич
6537,Михалич
4820,Михалково
5248,Михалци
4361,Михилци
2862,Михнево
5365,Миховци
5343,Мичковци
6840,Мишевско
5035,Мишеморков хан
9228,Млада гвардия
8173,Младежко
5428,Младен
6531,Младиново
8886,Младово
2654,Мламолово
8960,Млекарево
5441,Млечево
6781,Млечино
9932,Могила
6052,Могила
8627,Могила
7943,Могилец
7165,Могилино
5350,Могилите
4761,Могилица
9665,Могилище
6239,Могилово
6867,Могиляне
8994,Мокрен
9861,Мокреш
3647,Мокреш
4408,Мокрище
2035,Момин проход
5067,Момин сбор
4468,Момина клисура
6830,Момина сълза
8320,Момина църква
7706,Момино
6387,Момино
4143,Момино село
4118,Моминско
6542,Момково
6800,Момчилград
9221,Момчилово
4750,Момчиловци
3400,Монтана
5291,Морава
7974,Моравица
3145,Моравица
7992,Моравка
5304,Моровеците
7248,Мортагоново
6959,Морянци
4333,Московец
2920,Мосомище
6670,Мост
9878,Мостич
4257,Мостово
4978,Мочуре
2729,Мощанец
2477,Мракетинци
1261,Мрамор
6562,Мрамор
2487,Мрамор
3054,Мраморен
5345,Мрахори
4362,Мраченик
6845,Мрежичко
8538,Мрежичко
5367,Мръзеци
4716,Мугла
5333,Музга
4249,Мулдава
6725,Мурга
2247,Мургаш
6679,Мургово
2437,Мурено
2623,Мурсалево
2382,Муртинци
6284,Мусачево
2139,Мусачево
6774,Мусево
5963,Муселиево
5247,Мусина
6527,Мустрак
2061,Мухово
5370,Муця
8523,Мъглен
6865,Мъглене
6180,Мъглиж
4910,Мъглища
7323,Мъдрево
6292,Мъдрец
6674,Мъдрец
8444,Мъдрино
2595,Мърводол
5094,Мъртвината
1696,Мърчаево
3443,Мърчево
4176,Мътеница
6497,Навъсен
7740,Надарево
4758,Надарци
6459,Надежден
4185,Найден Герово
6224,Найденово
6800,Нане
6830,Нановица
4239,Нареченски бани
2478,Насалевци
9962,Наум
8929,Научене
5055,Нацовци
2213,Начево
6693,Небеска
8431,Невестино
6722,Невестино
2595,Невестино
9229,Невша
1222,Негован
3774,Неговановци
2417,Негованци
2123,Негушево
5231,Недан
4187,Неделево
4990,Неделино
2213,Неделище
2594,Неделкова Гращица
